m/z	id	match_form	mz_difference	name	pathway
377.2274	C00639	M+Na[1+]	-0.0025	Prostaglandin F2alpha; (5Z,13E)-(15S)-9alpha,11alpha,15-Trihydroxyprosta-5,13-dienoate; (+)-Prostaglandin F2a; 7-[3,5-Dihydroxy-2-(3-hydroxy-1-octenyl)cyclopentyl]-5-heptenoic acid; 9a,11a-PGF2; Amoglandin; Cyclosin; Dinoprost; Enzaprost; Enzaprost F; Panacelan; PGF2a; 9,11,15-Trihydroxy-(5Z,9a,11a,13E,15S)-prosta-5,13-dien-1-oic acid; Prostaglandin F2a; Prostin F 2 alpha; Protamodin; U 14583	Prostaglandin formation from arachidonate$Arachidonic acid metabolism
377.2274	C04741	M+Na[1+]	-0.0025	Alprostadil; Prostaglandin E1; (13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprost-13-enoate	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism
377.2274	C04843	M+Na[1+]	-0.0025	(5Z,9E,14Z)-(8xi,11xi,12S)-8,11,12-Trihydroxyicosa-5,9,14-trienoate; (5Z,9E,14Z)-(8xi,11xi,12S)-8,11,12-Trihydroxyicosa-5,9,14-trienoic acid; Trioxilin A3	Arachidonic acid metabolism
377.2274	C05959	M+Na[1+]	-0.0025	11-epi-Prostaglandin F2alpha; 11-epi-Prostaglandin F2a; 11-epi-PGF2alpha; 11-epi-PGF2a	Prostaglandin formation from arachidonate
377.2274	C14782	M+Na[1+]	-0.0025	11,12,15-THETA; 11,12,15-Trihydroxyicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12,15-Trihydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,13E)-(15S)-11,12,15-Trihydroxyicosa-5,8,12-trienoic acid	Arachidonic acid metabolism
377.2274	C14814	M+Na[1+]	-0.0025	11,14,15-THETA; 11,14,15-Trihydroxyicosatrienoic acid; (5Z,8Z,12E)-11,14,15-Trihydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-11,14,15-Trihydroxyicosa-5,8,12-trienoic acid	Arachidonic acid metabolism
377.2274	CE6452	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6453	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6454	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6455	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6456	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6457	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6458	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6459	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6460	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6461	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6462	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6463	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6464	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6465	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6466	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
377.2274	CE6467	M(C13)+H[1+]	-0.0004		D4&E4-neuroprostanes formation
382.1527	C16548	M+K[1+]	-0.0037	N,N-Didesmethyltamoxifen	Drug metabolism - cytochrome P450
388.1146	C01416	M+HCOOK[1+]	-0.0011	Cocaine; l-Cocain; beta-Cocain	Alkaloid biosynthesis II
392.1461	C03374	M+H+Na[2+]	0.0	Bilirubin-glucuronoside; Bilirubin monoglucuronide	C21-steroid hormone biosynthesis and metabolism$Porphyrin metabolism
392.2185	CE0955	M+Na[1+]	0.0015		Prostaglandin formation from arachidonate
392.2185	CE5945	M+Na[1+]	0.0015	10,11-dihydro-20-dihydroxy-LTB4	Leukotriene metabolism
392.2185	CE6232	M+Na[1+]	0.0015	prostaglandin G1	Prostaglandin formation from dihomo gama-linoleic acid
392.2897	C02528	M[1+]	-0.003	Chenodeoxycholate; Chenodeoxycholic acid; 3alpha,7alpha-Dihydroxy-5beta-cholanic acid; Chenodiol	Bile acid biosynthesis
392.2897	C04483	M[1+]	-0.003	3alpha,12alpha-Dihydroxy-5beta-cholanate; Deoxycholic acid; Deoxycholate; 3alpha,12alpha-Dihydroxy-5beta-cholanic acid	Bile acid biosynthesis
392.2897	C15517	M[1+]	-0.003	Hyodeoxycholate; 6alpha-Hydroxylithocholate; 3alpha,6alpha-Dihydroxy-5beta-cholanic acid	Bile acid biosynthesis
392.9592	C00119	M(Cl37)+H[1+]	0.0029	5-Phospho-alpha-D-ribose 1-diphosphate; 5-Phosphoribosyl diphosphate; 5-Phosphoribosyl 1-pyrophosphate; PRPP	Pyrimidine metabolism$Vitamin B3 (nicotinate and nicotinamide) metabolism$Purine metabolism$Pentose phosphate pathway
393.2965	C02528	M+H[1+]	-0.0035	Chenodeoxycholate; Chenodeoxycholic acid; 3alpha,7alpha-Dihydroxy-5beta-cholanic acid; Chenodiol	Bile acid biosynthesis
393.2965	C04483	M+H[1+]	-0.0035	3alpha,12alpha-Dihydroxy-5beta-cholanate; Deoxycholic acid; Deoxycholate; 3alpha,12alpha-Dihydroxy-5beta-cholanic acid	Bile acid biosynthesis
393.2965	C15517	M+H[1+]	-0.0035	Hyodeoxycholate; 6alpha-Hydroxylithocholate; 3alpha,6alpha-Dihydroxy-5beta-cholanic acid	Bile acid biosynthesis
394.0594	C16620	M+H[1+]	0.0013	6-Methylthioguanosine monophosphate	Drug metabolism - other enzymes
394.151	C11173	M(C13)+H[1+]	0.0031	SN-38	Drug metabolism - other enzymes
394.1968	C16662	M+HCOONa[1+]	-0.0021	L-alpha-Acetyl-N,N-dinormethadol; dinor-LAAM	Drug metabolism - cytochrome P450
399.1265	C00255	M+Na[1+]	-0.0011	Riboflavin; Lactoflavin; 7,8-Dimethyl-10-ribitylisoalloxazine; Vitamin B2	Vitamin B2 (riboflavin) metabolism
399.3452	C15780	M(Cl37)+H[1+]	0.0015	5-Dehydroepisterol	Squalene and cholesterol biosynthesis
399.3452	C15780	M(S34)+H[1+]	0.0029	5-Dehydroepisterol	Squalene and cholesterol biosynthesis
399.3452	C15816	M(Cl37)+H[1+]	0.0015	3-Keto-4-methylzymosterol	
399.3452	C15816	M(S34)+H[1+]	0.0029	3-Keto-4-methylzymosterol	
400.3405	C01829	M+H+Na[2+]	-0.0011	O-(4-Hydroxy-3,5-diidophenyl)-3,5-diiodo-L-tyrosine; L-Thyroxine; 3,5,3'5'-Tetraiodo-L-thyronine; Levothyroxin; T4	Tyrosine metabolism
400.3405	C02990	M+H[1+]	-0.0017	L-Palmitoylcarnitine	Carnitine shuttle$Saturated fatty acids beta-oxidation
405.021	C04734	M+K[1+]	0.0005	1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide; 5'-Phosphoribosyl-5-formamido-4-imidazolecarboxamide; 5-Formamido-1-(5-phosphoribosyl)imidazole-4-carboxamide; 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide; FAICAR	Purine metabolism
411.1085	C00089	M+HCOONa[1+]	-0.0024	Sucrose; Cane sugar; Saccharose; 1-alpha-D-Glucopyranosyl-2-beta-D-fructofuranoside	Galactose metabolism$Hexose phosphorylation
411.1085	C00185	M+HCOONa[1+]	-0.0024	Cellobiose; 1-beta-D-Glucopyranosyl-4-D-glucopyranose	Starch and Sucrose Metabolism
411.1085	C00208	M+HCOONa[1+]	-0.0024	Maltose; Malt sugar; 1-alpha-D-Glucopyranosyl-4-alpha-D-glucopyranose	Starch and Sucrose Metabolism
411.1085	C00243	M+HCOONa[1+]	-0.0024	Lactose; 1-beta-D-Galactopyranosyl-4-alpha-D-glucopyranose; Milk sugar; alpha-Lactose; Anhydrous lactose	Galactose metabolism$Sialic acid metabolism
411.1085	C00252	M+HCOONa[1+]	-0.0024	Isomaltose; Brachiose	
411.1085	C00897	M+HCOONa[1+]	-0.0024	alpha-Maltose; alpha-Malt sugar	Starch and Sucrose Metabolism
411.1085	C01083	M+HCOONa[1+]	-0.0024	alpha,alpha-Trehalose; alpha,alpha'-Trehalose; Trehalose	Hexose phosphorylation$Starch and Sucrose Metabolism
411.1085	C01235	M+HCOONa[1+]	-0.0024	1-alpha-D-Galactosyl-myo-inositol; 1-O-alpha-D-Galactosyl-D-myo-inositol; Galactinol	Phosphatidylinositol phosphate metabolism
411.1085	C05400	M+HCOONa[1+]	-0.0024	Epimelibiose	Galactose metabolism
411.1085	C05402	M+HCOONa[1+]	-0.0024	Melibiose; 6-O-(alpha-D-Galactopyranosyl)-D-glucopyranose; D-Gal-alpha1->6D-Glucose	Galactose metabolism
411.1085	C06373	M+HCOONa[1+]	-0.0024	beta-D-Gal-(1->4)-D-Glc	Sialic acid metabolism
414.0358	C00206	M(Cl37)+H[1+]	-0.0032	dADP; 2'-Deoxyadenosine 5'-diphosphate	Pyrimidine metabolism$Hexose phosphorylation$Purine metabolism
414.0358	C00206	M(S34)+H[1+]	-0.0018	dADP; 2'-Deoxyadenosine 5'-diphosphate	Pyrimidine metabolism$Hexose phosphorylation$Purine metabolism
415.2066	C02140	M+HCOONa[1+]	-0.0025	Corticosterone; 11beta,21-Dihydroxy-4-pregnene-3,20-dione; Kendall's compound B; Reichstein's substance H	C21-steroid hormone biosynthesis and metabolism
415.2066	C05477	M+HCOONa[1+]	-0.0025	21-Hydroxy-5beta-pregnane-3,11,20-trione	C21-steroid hormone biosynthesis and metabolism
415.2066	C05488	M+HCOONa[1+]	-0.0025	11-Deoxycortisol; Cortodoxone	C21-steroid hormone biosynthesis and metabolism
415.2066	C05497	M+HCOONa[1+]	-0.0025	21-Deoxycortisol; 4-Pregnene-11beta,17alpha-diol-3,20-dione; 11beta,17alpha-Dihydroxyprogesterone	C21-steroid hormone biosynthesis and metabolism
415.2066	CE1347	M+HCOONa[1+]	-0.0025	19-Hydroxydeoxycorticosterone	C21-steroid hormone biosynthesis and metabolism
419.3133	CE5855	M(C13)+H[1+]	0.0021	11'-carboxy-alpha-chromanol	Vitamin E metabolism
424.1687	C01674	M[1+]	-0.0006	Chitobiose	Sialic acid metabolism
426.9945	C00015	M+Na[1+]	0.003	UDP; Uridine 5'-diphosphate	Pentose and Glucuronate Interconversions$Androgen and estrogen biosynthesis and metabolism$Hyaluronan Metabolism$N-Glycan biosynthesis$Glycosphingolipid biosynthesis - ganglioseries$Pyrimidine metabolism$Keratan sulfate biosynthesis$Aminosugars metabolism$Xenobiotics metabolism$Linoleate metabolism$Tyrosine metabolism$O-Glycan biosynthesis$Vitamin A (retinol) metabolism$Galactose metabolism$Glycosphingolipid metabolism$Starch and Sucrose Metabolism$Keratan sulfate degradation$Proteoglycan biosynthesis$Glycosphingolipid biosynthesis - globoseries$Porphyrin metabolism$Phosphatidylinositol phosphate metabolism$Glycosphingolipid biosynthesis - lactoseries$Blood Group Biosynthesis$C21-steroid hormone biosynthesis and metabolism$Glycosphingolipid biosynthesis - neolactoseries
426.9945	C16634	M+HCOOK[1+]	-0.0005	5-Fluorouridine monophosphate	Drug metabolism - other enzymes
428.0342	C00054	M+H[1+]	-0.0025	Adenosine 3',5'-bisphosphate; PAP; 3'-Phosphoadenylate; Phosphoadenosine phosphate	Methionine and cysteine metabolism$Glycosphingolipid metabolism$Androgen and estrogen biosynthesis and metabolism$Keratan sulfate biosynthesis$Proteoglycan biosynthesis$Glycosphingolipid biosynthesis - ganglioseries$C21-steroid hormone biosynthesis and metabolism$Tyrosine metabolism$De novo fatty acid biosynthesis$Xenobiotics metabolism
428.0342	C00361	M+H[1+]	-0.0025	dGDP; 2'-Deoxyguanosine 5'-diphosphate	Pyrimidine metabolism$Purine metabolism
428.0342	C05993	M+K[1+]	-0.0022	Acetyl adenylate; 5'-Acetylphosphoadenosine	Glycolysis and Gluconeogenesis
428.0342	C06241	M+K[1+]	-0.0009	N-Acetylneuraminate 9-phosphate	Aminosugars metabolism$Sialic acid metabolism
428.148	C01024	M+2H[2+]	-0.0022	Hydroxymethylbilane	Porphyrin metabolism
433.2221	C05470	M+HCOONa[1+]	0.0024	Urocortisone	C21-steroid hormone biosynthesis and metabolism
433.2221	C05471	M+HCOONa[1+]	0.0024	11beta,17alpha,21-Trihydroxy-5beta-pregnane-3,20-dione; 5beta-Pregnane-11beta,17alpha,21-triol-3,20-dione	C21-steroid hormone biosynthesis and metabolism
433.2221	C05474	M+HCOONa[1+]	0.0024	3alpha,11beta,21-Trihydroxy-20-oxo-5beta-pregnan-18-al	C21-steroid hormone biosynthesis and metabolism
433.2221	C05489	M+HCOONa[1+]	0.0024	11beta,17alpha,21-Trihydroxypregnenolone	C21-steroid hormone biosynthesis and metabolism
435.2358	C05472	M+HCOONa[1+]	0.0005	Urocortisol; 5beta-Pregnane-3alpha,11beta,17alpha,21-tetrol-20-one	C21-steroid hormone biosynthesis and metabolism
436.3408	hpdcacrn	M+Na[1+]	0.001	heptadecanoyl carnitine	Carnitine shuttle
437.1632	C04555	M+HCOONa[1+]	0.0028	3beta-Hydroxyandrost-5-en-17-one 3-sulfate; Dehydroepiandrosterone sulfate	C21-steroid hormone biosynthesis and metabolism$Androgen and estrogen biosynthesis and metabolism
441.2911	CE7072	M(C13)+H[1+]	-0.0044	13'-carboxy-gama-tocotrienol	Vitamin E metabolism
442.0516	C05983	M+K[1+]	-0.0005	Propinol adenylate; Propionyladenylate	Propanoate metabolism
442.1462	C00504	M+H[1+]	-0.0008	Folate; Pteroylglutamic acid; Folic acid	Vitamin B9 (folate) metabolism
442.3362	CE7144	M(C13)+H[1+]	-0.0035	13'-hydroxy-alpha-tocotrienol	Vitamin E metabolism
443.1493	C00504	M(C13)+H[1+]	-0.0011	Folate; Pteroylglutamic acid; Folic acid	Vitamin B9 (folate) metabolism
444.1518	C00125	M+2H[2+]	-0.0033	Ferricytochrome c; Cytochrome c3+	Glycolysis and Gluconeogenesis$Electron transport chain
444.1518	C00126	M+2H[2+]	-0.0033	Ferrocytochrome c; Cytochrome c2+; Reduced cytochrome c	Glycolysis and Gluconeogenesis$Electron transport chain
444.1518	C00524	M+2H[2+]	-0.0033	Cytochrome c; Holocytochrome c	Porphyrin metabolism
444.1518	CE1350	M+HCOOK[1+]	-0.0026	19-oic-deoxycorticosterone	C21-steroid hormone biosynthesis and metabolism
444.1518	ficytC	M+2H[2+]	-0.0033	Ferricytochrome c	Methionine and cysteine metabolism
444.1518	focytC	M+2H[2+]	-0.0033	Ferrocytochrome C	Methionine and cysteine metabolism
447.0666	C00570	M+H[1+]	-0.0011	CDP-ethanolamine	Glycerophospholipid metabolism
449.2498	CE4980	M+Na[1+]	-0.0012	Prostaglandin PGE2 glyceryl ester	Prostaglandin formation from arachidonate
450.3203	C05462	M+H[1+]	-0.0011	Chenodeoxyglycocholate	Bile acid biosynthesis
450.3203	C05466	M+H[1+]	-0.0011		Bile acid biosynthesis
451.0505	CE2947	M+HCOOK[1+]	-0.0006	xanthurenate-8-O-beta-D-glucoside	Tryptophan metabolism
455.1099	C05267	M(C13)+2H[2+]	0.0015	3-Oxooctanoyl-CoA	Saturated fatty acids beta-oxidation
458.2517	CE4995	M(C13)+H[1+]	-0.001	10,11-dihydro-12R-hydroxy-leukotriene E4	Leukotriene metabolism
462.2738	CE7072	M+Na[1+]	-0.0003	13'-carboxy-gama-tocotrienol	Vitamin E metabolism
463.0089	C16615	M+HCOOK[1+]	0.0004	6-Methylthiopurine 5'-monophosphate ribonucleotide; 6-Methylthioinosine-5'-monophosphate	Drug metabolism - other enzymes
467.1948	CE5995	M[1+]	-0.003	20-COOH-leukotriene E4	Leukotriene metabolism
470.012	C14868	M+HCOONa[1+]	-0.0042	S-(1,2-Dichlorovinyl)glutathione; DCVG	Xenobiotics metabolism
471.0346	C04549	M+H[1+]	0.0047	1-Phosphatidyl-1D-myo-inositol 3-phosphate; 1,2-Diacyl-sn-glycero-3-phospho-(1'-myo-inositol-3'-phosphate)	Phosphatidylinositol phosphate metabolism
472.3462	c226crn	M+H[1+]	0.0041	cervonyl carnitine	Carnitine shuttle
474.9637	C05686	M[1+]	-0.0007	Adenylylselenate; Adenosine-5'-phosphoselenate	Selenoamino acid metabolism
479.3476	44mctr	M+HCOONa[1+]	-0.0019	4,4-dimethylcholesta-8,14,24-trienol	Squalene and cholesterol biosynthesis
479.3476	C11455	M+HCOONa[1+]	-0.002	4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	Squalene and cholesterol biosynthesis
479.3476	C11508	M+HCOONa[1+]	-0.002	4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol; delta8,14 -Sterol	
479.3476	C15783	M+HCOONa[1+]	-0.002	5-Dehydroavenasterol	Squalene and cholesterol biosynthesis
485.3176	C04737	M(C13)+2H[2+]	0.0046	Trihexosylceramide; Gal-alpha1->4Gal-beta1->4Glc-beta1->1'Cer; Gal-alpha1->4LacCer; D-Galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide; Globotriosylceramide	Glycosphingolipid biosynthesis - globoseries$Sialic acid metabolism
489.3021	C04722	M+K[1+]	0.0048	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oate; 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanate	Bile acid biosynthesis
490.1005	C14791	M+K[1+]	-0.0036	(1R)-Hydroxy-(2R)-glutathionyl-1,2-dihydronaphthalene	Xenobiotics metabolism
490.1005	C14792	M+K[1+]	-0.0036	(1S)-Hydroxy-(2S)-glutathionyl-1,2-dihydronaphthalene	Xenobiotics metabolism
490.1005	C14793	M+K[1+]	-0.0036	(1R)-Glutathionyl-(2R)-hydroxy-1,2-dihydronaphthalene	Xenobiotics metabolism
491.1117	C00307	M(Cl37)+H[1+]	-0.0001	CDP-choline; Cytidine 5'-diphosphocholine; Citicoline	Glycerophospholipid metabolism
491.1117	C00307	M(S34)+H[1+]	0.0013	CDP-choline; Cytidine 5'-diphosphocholine; Citicoline	Glycerophospholipid metabolism
491.3166	CE1277	M+K[1+]	0.0036	5beta-cholestane-3alpha,7alpha,12alpha,23,25-pentol	Bile acid biosynthesis
491.3166	CE1278	M+K[1+]	0.0036	5beta-cholestane-3alpha,7alpha,12alpha,25,27-pentol	Bile acid biosynthesis
491.3166	CE1279	M+K[1+]	0.0036	5beta-cholestane-3alpha,7alpha,12alpha,24R,25-pentol	Bile acid biosynthesis
491.3166	CE4874	M+K[1+]	0.0036	5beta-cholestane-3alpha,7alpha,12alpha,27,27-pentaol	Bile acid biosynthesis
493.0394	C04823	M+K[1+]	0.0029	1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole; 1-(5'-Phosphoribosyl)-4-(N-succinocarboxamide)-5-aminoimidazole; 5'-Phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole; (S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate; SAICAR	Purine metabolism
494.0435	C00068	M+HCOONa[1+]	0.0038	Thiamin diphosphate; Thiamine diphosphate; Thiamin pyrophosphate; TPP; ThPP	Butanoate metabolism$Glycolysis and Gluconeogenesis$TCA cycle$Vitamin B1 (thiamin) metabolism$Valine, leucine and isoleucine degradation
495.2557	CE4980	M+HCOONa[1+]	-0.0007	Prostaglandin PGE2 glyceryl ester	Prostaglandin formation from arachidonate
497.1325	C14803	M+H[1+]	-0.0012	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	Xenobiotics metabolism
497.1325	C14804	M+H[1+]	-0.0012	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	Xenobiotics metabolism
497.1325	C14805	M+H[1+]	-0.0012	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	Xenobiotics metabolism
497.1325	C14806	M+H[1+]	-0.0012	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	Xenobiotics metabolism
500.2999	C01747	M+K[1+]	0.0018	Psychosine; Galactosylsphingosine; O-Galactosylsphingosine	Glycosphingolipid metabolism
500.2999	C05463	M+H[1+]	-0.0042	Taurodeoxycholate	Bile acid biosynthesis
500.2999	C05465	M+H[1+]	-0.0042	Taurochenodeoxycholate; Chenodeoxycholoyltaurine	Bile acid biosynthesis
500.3278	CE7047	M+HCOOK[1+]	0.0016		Vitamin E metabolism
515.0199	C05923	M(C13)+H[1+]	0.0029	2,5-Diaminopyrimidine nucleoside triphosphate	Biopterin metabolism
515.0199	C06148	M(C13)+H[1+]	0.0029	2,5-Diamino-6-(5'-triphosphoryl-3',4'-trihydroxy-2'-oxopentyl)-amino-4-oxopyrimidine	Biopterin metabolism
519.3127	C01301	M+HCOOK[1+]	0.0045	3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al	Bile acid biosynthesis
519.3127	C04554	M+HCOOK[1+]	0.0045	3alpha,7alpha-Dihydroxy-5beta-cholestanate; 3alpha,7alpha-Dihydroxy-5beta-cholestanoate	Bile acid biosynthesis
519.3127	CE4872	M+HCOOK[1+]	0.0045	3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-27-al	Bile acid biosynthesis
521.327	C05446	M+HCOOK[1+]	0.0031	3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane; 5beta-Cholestane-3alpha,7alpha,12alpha,26-tetraol; 5beta-Cholestane-3alpha,7alpha,12alpha,26-tetrol	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism
521.327	CE0232	M+HCOOK[1+]	0.0032	5beta-cholestane-3alpha,7alpha,12alpha,27-tetraol	Bile acid biosynthesis
521.327	CE1272	M+HCOOK[1+]	0.0032	5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol	Bile acid biosynthesis
522.2496	C04819	M+2H[2+]	-0.0036	beta-D-Galactosyl-beta-1,4-N-acetyl-D-glucosaminylglycopeptide	
525.9808	C00700	M(C13)+H[1+]	-0.0046	XTP	Purine metabolism
527.3092	C15808	M+HCOOK[1+]	-0.0041	4alpha-Methylzymosterol-4-carboxylate; 4alpha-Carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol	Squalene and cholesterol biosynthesis
535.3431	C05849	M+HCOONa[1+]	0.0037	Vitamin K1 epoxide; (2,3-Epoxyphytyl)menaquinone; 2,3-Epoxy-2,3-dihydro-2-methyl-3-phytyl-1,4-naphthoquinone; 2,3-Epoxyphylloquinone; 1a,7a-Dihydro-1a-methyl-7a-(3,7,11,15-tetramethyl-2-hexadecenyl)-naphth[2,3-b]oxirene-2,7-dione; Phylloquinone oxide; Phylloquinone epoxide; Phylloquinone-2,3-epoxide; Vitamin K1 2,3-epoxide; Vitamin K1 oxide	Vitamin K metabolism
541.1323	C00445	M+HCOOK[1+]	0.0005	5,10-Methenyltetrahydrofolate	Vitamin B9 (folate) metabolism
546.1975	C04847	M+H[1+]	-0.0054	alpha-D-Galactosyl-1,3-beta-D-galactosyl-1,4-N-acetyl-D-glucosamine	
565.1172	C14803	M+HCOONa[1+]	-0.0039	1-Nitro-7-hydroxy-8-glutathionyl-7,8-dihydronaphthalene	Xenobiotics metabolism
565.1172	C14804	M+HCOONa[1+]	-0.0039	1-Nitro-7-glutathionyl-8-hydroxy-7,8-dihydronaphthalene	Xenobiotics metabolism
565.1172	C14805	M+HCOONa[1+]	-0.0039	1-Nitro-5-hydroxy-6-glutathionyl-5,6-dihydronaphthalene	Xenobiotics metabolism
565.1172	C14806	M+HCOONa[1+]	-0.0039	1-Nitro-5-glutathionyl-6-hydroxy-5,6-dihydronaphthalene	Xenobiotics metabolism
598.8334	CE5786	M+H+Na[2+]	-0.0034	kinetensin	
614.1602	C00127	M(C13)+H[1+]	-0.0025	Glutathione disulfide; GSSG; Oxiglutatione; Oxidized glutathione	Tyrosine metabolism$Linoleate metabolism$Glutathione Metabolism$Aspartate and asparagine metabolism$Methionine and cysteine metabolism$Arachidonic acid metabolism$Glutamate metabolism$Ascorbate (Vitamin C) and Aldarate Metabolism
616.1549	C00128	M(C13)+H[1+]	-0.0031	CMP-N-acetylneuraminate	Glycosphingolipid biosynthesis - lactoseries$Glycosphingolipid metabolism$Sialic acid metabolism$Keratan sulfate biosynthesis$N-Glycan biosynthesis$Blood Group Biosynthesis$Glycosphingolipid biosynthesis - ganglioseries$Aminosugars metabolism$Glycosphingolipid biosynthesis - neolactoseries$Glycosphingolipid biosynthesis - globoseries$O-Glycan biosynthesis
617.1579	C00128	M(Cl37)+H[1+]	0.0061	CMP-N-acetylneuraminate	Glycosphingolipid biosynthesis - lactoseries$Glycosphingolipid metabolism$Sialic acid metabolism$Keratan sulfate biosynthesis$N-Glycan biosynthesis$Blood Group Biosynthesis$Glycosphingolipid biosynthesis - ganglioseries$Aminosugars metabolism$Glycosphingolipid biosynthesis - neolactoseries$Glycosphingolipid biosynthesis - globoseries$O-Glycan biosynthesis
667.2191	C00500	M+HCOOK[1+]	0.0027	Biliverdin; Biliverdin IXalpha	Porphyrin metabolism
676.3518	CE4754	M+HCOONa[1+]	0.0017	dynorphin B (6-9)	Dynorphin metabolism
685.9258	C04494	M(Cl37)+H[1+]	-0.002	Guanosine 3'-diphosphate 5'-triphosphate; Guanosine 5'-triphosphate,3'-diphosphate	
685.9258	C04494	M(S34)+H[1+]	-0.0006	Guanosine 3'-diphosphate 5'-triphosphate; Guanosine 5'-triphosphate,3'-diphosphate	
692.0515	C00043	M+HCOOK[1+]	0.0013	UDP-N-acetyl-D-glucosamine; UDP-N-acetylglucosamine	Phosphatidylinositol phosphate metabolism$Glycosphingolipid metabolism$Hyaluronan Metabolism$Keratan sulfate biosynthesis$N-Glycan biosynthesis$Blood Group Biosynthesis$Proteoglycan biosynthesis$Aminosugars metabolism$Glycosphingolipid biosynthesis - neolactoseries$O-Glycan biosynthesis
